hpo_id,hpo_label,snomed_ct_us,cardinality,loss_modifier_dim,loss_granularity
HP:0009718,Subependymal giant-cell astrocytoma,1586004,narrow,,yes
HP:0009718,Subependymal giant-cell astrocytoma,449799008,narrow,,yes
HP:0009720,Adenoma sebaceum,36025004,narrow,,yes
HP:0009720,Adenoma sebaceum,78424008,narrow,,yes
HP:0009721,Shagreen patch,254244007,exact,,no
HP:0009724,Subungual fibromas,39295002,exact,,no
HP:0009725,Bladder neoplasm,126885006,exact,,no
HP:0009726,Renal neoplasm,126880001,exact,,no
HP:0009730,Rhabdomyoma,302846007,narrow,,yes
HP:0009730,Rhabdomyoma,402877008,narrow,,yes
HP:0009730,Rhabdomyoma,43375002,narrow,,yes
HP:0009732,Plexiform neurofibroma,403818001,narrow,,yes
HP:0009732,Plexiform neurofibroma,41252002,narrow,,yes
HP:0009733,Glioma,115240006,narrow,,yes
HP:0009733,Glioma,393564001,narrow,,yes
HP:0009733,Glioma,74532006,narrow,,yes
HP:0009734,Optic nerve glioma,254976006,narrow,,yes
HP:0009734,Optic nerve glioma,404662003,narrow,,yes
HP:0009741,Nephrosclerosis,32916005,exact,,no
HP:0009742,Stiff shoulders,249918006,exact,,no
HP:0009743,Distichiasis,95339000,broad,,yes
HP:0009755,Ankyloblepharon,193953008,narrow,,yes
HP:0009755,Ankyloblepharon,400952003,narrow,,yes
HP:0009762,Facial wrinkling,248194004,exact,,no
HP:0009763,Limb pain,90834002,exact,,no
HP:0009771,Osteolytic defects of the phalanges of the hand,27201004,narrow,,yes
HP:0009771,Osteolytic defects of the phalanges of the hand,63122002,narrow,,yes
HP:0009775,Amniotic constriction ring,19988008,narrow,,yes
HP:0009775,Amniotic constriction ring,238879003,narrow,,yes
HP:0009776,Adactyly,275348004,exact,,no
HP:0009778,Short thumb,253936008,exact,,no
HP:0009780,Iliac horns,84308008,exact,,no
HP:0009789,Perianal abscess,82127005,exact,,no
HP:0009792,Teratoma,55818009,exact,,no
HP:0009795,Branchial fistula,204268008,exact,,no
HP:0009796,Branchial cyst,42362005,narrow,,yes
HP:0009796,Branchial cyst,59857007,narrow,,yes
HP:0009797,Cholesteatoma,363668000,narrow,,yes
HP:0009797,Cholesteatoma,575006,narrow,,yes
HP:0009798,Euthyroid goiter,32251000119106,exact,,no
HP:0009799,Supernumerary spleens,10362008,broad,,yes
HP:0009800,Maternal diabetes,11687002,exact,,no
HP:0009806,Nephrogenic diabetes insipidus,111395007,exact,,no
HP:0009813,Upper limb phocomelia,253926000,exact,,no
HP:0009816,Lower limb undergrowth,253959002,exact,,no
HP:0009819,Lower limb phocomelia,253963009,exact,,no
HP:0009827,Amelia,62588002,exact,,no
HP:0009829,Phocomelia,22841008,exact,,no
HP:0009830,Peripheral neuropathy,302226006,broad,,yes
HP:0009830,Peripheral neuropathy,386033004,narrow,,yes
HP:0009830,Peripheral neuropathy,42658009,broad,,yes
HP:0009831,Mononeuropathy,128189008,exact,,no
HP:0009886,Trichorrhexis nodosa,22486004,narrow,,yes
HP:0009886,Trichorrhexis nodosa,238736006,narrow,,yes
HP:0009892,Anotia,57436000,exact,,no
HP:0009900,Unilateral deafness,162342008,exact,,no
HP:0009903,Conjunctival nodule,428477002,exact,,no
HP:0009914,Cyclopia,205798005,exact,,no
HP:0009916,Anisocoria,13045009,exact,,no
HP:0009917,Persistent pupillary membrane,95500008,exact,,no
HP:0009918,Ectopia pupillae,193523008,narrow,,yes
HP:0009918,Ectopia pupillae,392461003,narrow,,yes
HP:0009919,Retinoblastoma,127002001,broad,,yes
HP:0009919,Retinoblastoma,19906005,narrow,,yes
HP:0009919,Retinoblastoma,370967009,narrow,,yes
HP:0009920,Nevus of Ota,254817005,narrow,,yes
HP:0009920,Nevus of Ota,414929001,narrow,,yes
HP:0009921,Duane anomaly,60318001,exact,,no
HP:0009924,Aplasia/Hypoplasia involving the nose,204519007,narrow,,yes
HP:0009924,Aplasia/Hypoplasia involving the nose,93278002,narrow,,yes
HP:0009926,Epiphora,193982009,narrow,,yes
HP:0009926,Epiphora,418035005,narrow,,yes
HP:0009927,Aplasia of the nose,111317000,exact,,no
HP:0009931,Enlarged naris,399353008,exact,,no
HP:0009932,Single naris,95266003,exact,,no
HP:0009933,Narrow naris,249336003,narrow,,yes
HP:0009933,Narrow naris,249339005,narrow,,yes
HP:0009939,Mandibular aplasia,91896009,narrow,,yes
HP:0009939,Mandibular aplasia,91922000,narrow,,yes
HP:0009940,Asymmetry of the mandible,235082006,exact,,no
HP:0010280,Stomatitis,20607006,narrow,,yes
HP:0010280,Stomatitis,61170000,narrow,,yes
HP:0010284,Intra-oral hyperpigmentation,235038002,exact,,no
HP:0010286,Abnormal salivary gland morphology,10890000,exact,,no
HP:0010289,Cleft maxillary alveolar ridge,445306000,exact,laterality,no
HP:0010292,Absent uvula,25148007,exact,,no
HP:0010296,Ankyloglossia,67787004,exact,,no
HP:0010297,Bifid tongue,84557007,exact,,no
HP:0010298,Smooth tongue,9491003,exact,,no
HP:0010301,Spinal dysraphism,253098009,broad,,yes
HP:0010302,Spinal cord tumor,126962006,exact,,no
HP:0010305,Absence of the sacrum,205425003,exact,,no
HP:0010306,Short thorax,249670005,exact,,no
HP:0010307,Stridor,248573009,narrow,,yes
HP:0010307,Stridor,70407001,narrow,,yes
HP:0010309,Bifid sternum,54008006,exact,,no
HP:0010310,Chylothorax,83035003,exact,,no
HP:0010313,Breast hypertrophy,372281005,narrow,,yes
HP:0010313,Breast hypertrophy,372283008,narrow,,yes
HP:0010313,Breast hypertrophy,372285001,narrow,,yes
HP:0010314,Premature thelarche,102889008,exact,onset,no
HP:0010316,Ebstein anomaly of the tricuspid valve,204357006,exact,,no
HP:0010442,Polydactyly,367506006,exact,,no
HP:0010444,Pulmonic regurgitation,91434003,exact,,no
HP:0010445,Primum atrial septal defect,253373002,exact,,no
HP:0010446,Tricuspid stenosis,49915006,exact,,no
HP:0010447,Anal fistula,72779005,exact,,no
HP:0010448,Colonic atresia,37054000,exact,,no
HP:0010450,Esophageal stenosis,63305008,broad,,yes
HP:0010452,Ectopia of the spleen,65146007,exact,,no
HP:0010458,Female pseudohermaphroditism,8800006,exact,,no
HP:0010459,True hermaphroditism,18978002,broad,,yes
HP:0010463,Aplasia of the ovary,12017008,exact,,no
HP:0010464,Streak ovary,70550008,exact,,no
HP:0010465,Precocious puberty in females,19911007,exact,onset,no
HP:0010470,Supernumerary testes,17471001,exact,,no
HP:0010473,Porphyrinuria,44574006,exact,,no
HP:0010474,Bladder stones,70650003,exact,,no
HP:0010475,Cloacal exstrophy,20815007,exact,,no
HP:0010479,Patent urachus,398316009,exact,,no
HP:0010480,Urethral fistula,14981000,exact,,no
HP:0010481,Urethral valve,297163001,exact,,no
HP:0010484,Hypertrophy of the upper limb,298745009,exact,,no
HP:0010490,Abnormality of the palmar creases,205557000,exact,,no
HP:0010492,Osseous finger syndactyly,2560006,exact,,no
HP:0010497,Sirenomelia,253191000,narrow,,yes
HP:0010497,Sirenomelia,67254002,narrow,,yes
HP:0010497,Sirenomelia,91089008,narrow,,yes
HP:0010498,Bipartite patella,79214007,exact,,no
HP:0010512,Adrenal calcification,12286000,exact,,no
HP:0010514,Hyperpituitarism,10649000,exact,,no
HP:0010518,Thyroglossal cyst,39462005,exact,,no
HP:0010521,Gait apraxia,30767006,exact,,no
HP:0010522,Dyslexia,52824009,narrow,,yes
HP:0010522,Dyslexia,59770006,narrow,,yes
HP:0010522,Dyslexia,9236007,broad,,yes
HP:0010523,Alexia,9236007,broad,,yes
HP:0010524,Disturbed sensory perception,42341009,exact,,no
HP:0010525,Finger agnosia,3449007,exact,,no
HP:0010526,Dysgraphia,88278002,exact,,no
HP:0010527,Astereognosis,25094008,exact,,no
HP:0010528,Prosopagnosia,18358003,exact,,no
HP:0010529,Echolalia,64712007,exact,,no
HP:0010530,Palatal tremor,9366002,exact,,no
HP:0010531,Spinal myoclonus,698836007,exact,,no
HP:0010532,Paroxysmal vertigo,103290003,exact,,no
HP:0010533,Spasmus nutans,18191000,exact,,no
HP:0010534,Transient global amnesia,230736007,exact,,no
HP:0010535,Sleep apnea,73430006,exact,,no
HP:0010537,Wide cranial sutures,268855009,exact,,no
HP:0010541,Cutis gyrata of scalp,51603000,exact,,no
HP:0010542,Vestibular nystagmus,46888001,exact,,no
HP:0010543,Opsoclonus,194177006,exact,,no
HP:0010544,Vertical nystagmus,111533001,exact,,no
HP:0010545,Downbeat nystagmus,307676006,exact,,no
HP:0010546,Muscle fibrillation,41405005,exact,,no
HP:0010547,Muscle flaccidity,186611004,narrow,,yes
HP:0010547,Muscle flaccidity,397488002,narrow,,yes
HP:0010550,Paraplegia,60389000,exact,,no
HP:0010553,Oculogyric crisis,5332004,exact,,no
HP:0010562,Keloids,33659008,narrow,,yes
HP:0010562,Keloids,58405006,narrow,,yes
HP:0010564,Bifid epiglottis,232412004,exact,,no
HP:0010566,Hamartoma,400006008,narrow,,yes
HP:0010566,Hamartoma,51398009,narrow,,yes
HP:0010588,Premature epimetaphyseal fusion,89493005,exact,,no
HP:0010604,Cyst of the eyelid,248514008,narrow,,yes
HP:0010604,Cyst of the eyelid,301913002,narrow,,yes
HP:0010604,Cyst of the eyelid,46210008,narrow,,yes
HP:0010605,Chalazion,1482004,exact,,no
HP:0010606,Hordeolum,1489008,broad,,yes
HP:0010606,Hordeolum,397513003,narrow,,yes
HP:0010607,Hordeolum externum,1489008,broad,,yes
HP:0010608,Hordeolum internum,414521009,exact,,no
HP:0010609,Skin tags,201091002,narrow,,yes
HP:0010609,Skin tags,31069005,narrow,,yes
HP:0010609,Skin tags,80801001,narrow,,yes
HP:0010610,Palmar pits,247449001,exact,,no
HP:0010614,Fibroma,112682009,narrow,,yes
HP:0010614,Fibroma,424568000,narrow,,yes
HP:0010615,Angiofibromas,302857002,narrow,,yes
HP:0010615,Angiofibromas,60392001,broad,,yes
HP:0010616,Lung fibroma,707387004,exact,,no
HP:0010618,Ovarian fibroma,254865006,exact,,no
HP:0010619,Fibroadenoma of the breast,254845004,exact,,no
HP:0010622,Neoplasm of the skeletal system,442868003,exact,,no
HP:0010625,Anterior pituitary dysgenesis,62818001,exact,,no
HP:0010628,Facial palsy,193093009,narrow,,yes
HP:0010628,Facial palsy,95666008,broad,,yes
HP:0010636,Schizencephaly,253159001,narrow,,yes
HP:0010636,Schizencephaly,38353004,narrow,,yes
HP:0010637,Conjunctival amyloidosis,59017008,exact,,no
HP:0010646,Cervical spine instability,202821008,exact,,no
HP:0010655,Epiphyseal stippling,360507004,exact,,no
HP:0010676,Mechanical ileus,46420000,exact,,no
HP:0010677,Enuresis nocturna,8009008,broad,,yes
HP:0010689,Mirror image polydactyly,715440003,exact,,no
HP:0010702,Increased circulating immunoglobulin concentration,127388009,narrow,,yes
HP:0010702,Increased circulating immunoglobulin concentration,129646001,narrow,,yes
HP:0010717,Osseous syndactyly of toes,32113001,broad,,yes
HP:0010717,Osseous syndactyly of toes,38859008,narrow,,yes
HP:0010730,Double eyebrow,253209004,exact,,no
HP:0010734,Fibrous dysplasia of the bones,10623005,exact,,no
HP:0010735,Polyostotic fibrous dysplasia,36517007,exact,,no
HP:0010736,Monostotic fibrous dysplasia,89859004,exact,,no
HP:0010739,Osteopoikilosis,9147009,exact,,no
HP:0010740,Osteopathia striata,82663009,exact,,no
HP:0010741,Pedal edema,102572006,exact,,no
HP:0010742,Edema of the upper limbs,102558002,exact,,no
HP:0010749,Blepharochalasis,47704002,exact,,no
HP:0010750,Dermatochalasis,246815009,exact,,no
HP:0010752,Cleft mandible,92822004,exact,,no
HP:0010754,Abnormality of the temporomandibular joint,248401009,narrow,,yes
HP:0010754,Abnormality of the temporomandibular joint,75630004,narrow,,yes
HP:0010755,Asymmetry of the maxilla,235083001,exact,,no
HP:0010762,Chordoma,50007008,exact,,no
HP:0010769,Pilonidal sinus,47639008,broad,,yes
HP:0010770,Pilonidal fistula,47639008,broad,,yes
HP:0010771,Pilonidal abscess,85224001,exact,,no
HP:0010772,Anomalous pulmonary venous return,111323005,broad,,yes
HP:0010772,Anomalous pulmonary venous return,39905002,broad,,yes
HP:0010773,Partial anomalous pulmonary venous return,68237008,exact,,no
HP:0010775,Vascular ring,110409004,narrow,,yes
HP:0010775,Vascular ring,66403007,narrow,,yes
HP:0010780,Hyperacusis,194399009,narrow,,yes
HP:0010780,Hyperacusis,25289003,narrow,,yes
HP:0010781,Skin dimple,301854006,exact,,no
HP:0010783,Erythema,20255002,broad,,yes
HP:0010783,Erythema,238810007,narrow,,yes
HP:0010783,Erythema,247441003,narrow,,yes
HP:0010783,Erythema,271811009,broad,,yes
HP:0010783,Erythema,444827008,narrow,,yes
HP:0010783,Erythema,70819003,narrow,,yes
HP:0010783,Erythema,86735004,narrow,,yes
HP:0010784,Uterine neoplasm,126908007,exact,,no
HP:0010786,Urinary tract neoplasm,126879004,narrow,,yes
HP:0010786,Urinary tract neoplasm,254913005,narrow,,yes
HP:0010788,Testicular neoplasm,126900000,exact,,no
HP:0010791,Hyperplasia of the Leydig cells,76085008,exact,,no
HP:0010793,Bifid nail,110992006,exact,,no
HP:0010796,Brainstem glioma,444545003,exact,,no
HP:0010797,Hemangioblastoma,81201000,exact,,no
HP:0010798,Lip freckle,239136007,exact,,no
HP:0010799,Pinealoma,127026004,broad,,yes
HP:0010799,Pinealoma,359619007,broad,,yes
HP:0010799,Pinealoma,47598005,broad,,yes
HP:0010807,Open bite,35580009,exact,,no
HP:0010808,Protruding tongue,249872000,narrow,,yes
HP:0010808,Protruding tongue,285503005,narrow,,yes
HP:0010815,Nevus sebaceous,239112008,broad,,yes
HP:0010815,Nevus sebaceous,52298009,broad,,yes
HP:0010815,Nevus sebaceous,707136009,broad,,yes
HP:0010816,Epidermal nevus,239107007,narrow,,yes
HP:0010816,Epidermal nevus,25201003,narrow,,yes
HP:0010817,Linear nevus sebaceous,239112008,broad,,yes
HP:0010817,Linear nevus sebaceous,52298009,broad,,yes
HP:0010817,Linear nevus sebaceous,707136009,broad,,yes
HP:0010819,Atonic seizure,189198006,narrow,,yes
HP:0010819,Atonic seizure,42365007,narrow,,yes
HP:0010821,Focal emotional seizure with laughing,89525009,exact,onset,no
HP:0010822,Scintillating scotoma,2228002,exact,,no
HP:0010828,Hemifacial spasm,13753008,exact,,no
HP:0010835,Dissociated sensory loss,87275002,exact,,no
HP:0010859,Frank breech presentation,18559007,exact,,no
HP:0010860,Complete breech presentation,49168004,exact,,no
HP:0010861,Incomplete breech presentation,38049006,exact,,no
HP:0010863,Receptive language delay,229736005,exact,,no
HP:0010864,Severe intellectual disability,40700009,exact,,no
HP:0010865,Oppositional defiant disorder,18941000,exact,,no
HP:0010867,Dyssynergia,20262006,narrow,,yes
HP:0010867,Dyssynergia,39384006,narrow,,yes
HP:0010869,Asynergia,77743009,exact,,no
HP:0010871,Sensory ataxia,445458007,narrow,,yes
HP:0010871,Sensory ataxia,69131009,narrow,,yes
HP:0010872,T-wave inversion,59931005,exact,,no
HP:0010874,Tendon xanthomatosis,69880002,exact,,no
HP:0010875,Chaddock reflex,413813004,exact,,no
HP:0010881,Abnormality of the umbilical cord,90009001,exact,,no
HP:0010882,Pulmonary valve atresia,204342004,narrow,,yes
HP:0010882,Pulmonary valve atresia,448564004,narrow,,yes
HP:0010883,Aortic valve atresia,51442005,exact,,no
HP:0010885,Avascular necrosis,240196003,narrow,,yes
HP:0010885,Avascular necrosis,398199007,narrow,,yes
HP:0010885,Avascular necrosis,72756009,narrow,,yes
HP:0010886,Osteochondritis dissecans,82562007,exact,,no
HP:0010889,Morbus Kienboeck,360466009,narrow,,yes
HP:0010889,Morbus Kienboeck,367356000,narrow,,yes
HP:0010889,Morbus Kienboeck,84062004,narrow,,yes
HP:0010890,Morbus Osgood-Schlatter,72047008,narrow,,yes
HP:0010890,Morbus Osgood-Schlatter,79353000,narrow,,yes
HP:0010891,Morbus Scheuermann,53406005,exact,,no
HP:0010896,Hypersarcosinemia,64852002,exact,,no
HP:0010906,Hyperhistidinemia,124628005,narrow,,yes
HP:0010906,Hyperhistidinemia,410058007,narrow,,yes
HP:0010910,Hypervalinemia,47719001,exact,,no
HP:0010911,Hyperleucinemia,24013007,exact,,no
HP:0010923,Anterior subcapsular cataract,315352000,exact,,no
HP:0010934,Xanthinuria,190919008,narrow,,yes
HP:0010934,Xanthinuria,54627004,narrow,,yes
HP:0010941,Aplasia of the nasal bone,91900007,exact,,no
HP:0010945,Fetal pyelectasis,430035004,exact,,no
HP:0010953,Noncommunicating hydrocephalus,230746009,narrow,,yes
HP:0010953,Noncommunicating hydrocephalus,82346000,narrow,,yes
HP:0010954,Hypoplastic right ventricle,268180007,narrow,laterality,yes
HP:0010954,Hypoplastic right ventricle,39589002,narrow,laterality,yes
HP:0010957,Congenital posterior urethral valve,253900005,exact,,no
HP:0010958,Bilateral renal agenesis,41962002,exact,,no
HP:0010959,Congenital pulmonary airway malformation,111318005,exact,,no
HP:0010972,Anemia of inadequate production,70730006,exact,,no
HP:0010980,Hyperlipoproteinemia,3744001,exact,,no
HP:0010981,Hypolipoproteinemia,267436001,narrow,,yes
HP:0010981,Hypolipoproteinemia,363140000,narrow,,yes
HP:0010992,Stress urinary incontinence,22220005,exact,,no
HP:0011001,Increased bone mineral density,49347007,exact,,no
HP:0011002,Osteopetrosis,1926006,narrow,,yes
HP:0011002,Osteopetrosis,367489004,narrow,,yes
HP:0011003,High myopia,34187009,exact,,no
HP:0011004,Abnormal systemic arterial morphology,234119001,exact,,no
HP:0011009,Acute,272118002,exact,course/temporality,no
HP:0011010,Chronic,90734009,exact,course/temporality,no
HP:0011011,Subacute,19939008,exact,course/temporality,no
HP:0011024,Abnormality of the gastrointestinal tract,119292006,narrow,,yes
HP:0011024,Abnormality of the gastrointestinal tract,25374005,narrow,,yes
HP:0011024,Abnormality of the gastrointestinal tract,53619000,narrow,,yes
HP:0011032,Abnormality of fluid regulation,1860003,narrow,,yes
HP:0011032,Abnormality of fluid regulation,190902006,narrow,,yes
HP:0011034,Amyloid deposition,17602002,exact,,no
HP:0011060,Dentinogenesis imperfecta limited to primary teeth,109492001,exact,,no
HP:0011067,Mesiodens,17802000,narrow,,yes
HP:0011067,Mesiodens,266414008,broad,,yes
HP:0011067,Mesiodens,367534004,broad,,yes
HP:0011067,Mesiodens,8666004,broad,,yes
HP:0011068,Odontoma,79074005,exact,,no
HP:0011069,Supernumerary tooth,266414008,broad,,yes
HP:0011069,Supernumerary tooth,367534004,broad,,yes
HP:0011069,Supernumerary tooth,8666004,broad,,yes
HP:0011072,Rootless teeth,109493006,exact,,no
HP:0011079,Impacted tooth,129263008,narrow,,yes
HP:0011079,Impacted tooth,235104008,narrow,,yes
HP:0011087,Talon cusp,234955005,narrow,,yes
HP:0011087,Talon cusp,63691004,narrow,,yes
HP:0011088,Dens in dente,55197001,exact,,no
HP:0011089,Double tooth,1744008,broad,,yes
HP:0011090,Fused teeth,1744008,broad,,yes
HP:0011091,Gemination,40273006,exact,,no
HP:0011092,Mulberry molar,109436001,exact,,no
HP:0011094,Increased overbite,10816007,narrow,,yes
HP:0011094,Increased overbite,251293001,narrow,,yes
